quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,als er ausgesungen hatte da tat er die fluegel auseinander und hatte in dem rechten pfoetchen die kette in dem linken die schuh und um den hals den muehlstein und flog fort damit nach seines vaters hause in der stube sass der vater die mutter und marlenchen bei tisch und der vater sagte ach wie wird mir so leicht und wohl zu mute ach nein sagte die mutter mir ist es angst als wenn ein schweres gewitter kaeme marlenchen aber sass und weinte und weinte da kam der vogel angeflogen und als er sich auf das dach setzte sagte der vater mir ist so recht freudig ums herz und die sonne scheint draussen so schoen mir ist gerade als sollte ich einen alten bekannten wieder sehen ach nein sagte die frau mir ist so angst die zaehne klappern mir mir ist als haette ich feuer in den adern aber marlenchen sass in der ecke und weinte und hatte ein tuch vor den augen und weinte das tuch ganz nass da setzte sich der vogel auf den wachholderbaum und sang,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,meine mutter die mich gschlacht,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,da hielt die mutter die ohren zu und kniff die augen zusammen denn sie wollte nicht sehen noch hoeren aber das brauste ihr in den ohren wie der staerkste sturm und die augen brannten und zuckten ihr wie blitze mein vater der mich ass ach mutter sagte der mann das ist ein schoener vogel der singt so herrlich die sonne scheint so warm und das riecht wie lauter maiblumen,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,meine schwester das marlenichen,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,da legte marlenchen den kopf auf die kniee und weinte immerfort der mann aber sagte ich gehe hinaus ich muss den vogel in der naehe sehen ach geh nicht sagte die frau mir ist als bebte das ganze haus und staende in flammen aber der mann ging hinaus und sah den vogel an sucht alle meine beenichen bind sie in ein seiden tuch legts unter den wachholderbaum kiwit kiwit,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,was fuer ein schoener vogel bin ich,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,dabei liess der vogel die goldene kette fallen und sie fiel dem manne just um den hals gerade so dass sie ihm so recht schoen passte da ging er hinein und sagte sieh was ist das fuer ein guter vogel er hat mir diese schoene kette geschenkt und er sieht so praechtig aus der frau aber wurde so angst dass sie niederstuerzte wobei ihr die muetze vom kopfe fiel da sang der vogel wieder,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,meine mutter die mich gschlacht,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,ach dass ich tausend klafter unter der erde waere damit ich das nicht hoeren muesste mein vater der mich ass da fiel die frau fuer tot nieder,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,meine schwester das marlenichen,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,ach sagte marlenchen ich will auch hinausgehen und sehen ob mir der vogel was schenkt und da ging sie hinaus sucht alle meine beenichen bind sie in ein seiden tuch,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,da warf er ihr die schuhe herunter legts unter den wachholderbaum kiwit kiwit,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,was fuer ein schoener vogel bin ich,0
dummy109,N,N,N,N,N,N,N,N,N,N,N,N,da wurde sie ganz vergnuegt und froehlich sie zog die neuen roten schuhe an tanzte und sprang hinein ach sagte sie ich war so traurig als ich hinaus ging und nun bin ich lustig das ist mal ein herrlicher vogel hat mir ein paar schuhe geschenkt nein sagte die frau und sprang auf und die haare standen ihr zu berge wie feuerflammen mir ist als sollte die welt untergehen ich will auch hinaus vielleicht wird es mir auch leichter und als sie aus der tuere kam bratsch warf ihr der vogel den muehlstein auf den kopf dass sie ganz zerquetscht wurde als der vater und marlenchen das hoerten gingen sie hinaus da sahen sie dampf flammen und feuer auf der stelle und als das verloschen war da stand der kleine bruder da der nahm den vater und marlenchen bei der hand alle drei waren nun recht vergnuegt und gingen in das haus setzten sich zu tische und assen,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,ein koenig ritt jagen in einem grossen walde darinnen er sich verirrte und musste manchen tag wandern und manche nacht fand immer nicht den rechten weg und musste hunger und durst leiden endlich begegnete ihm ein kleines schwarzes maennlein das fragte der koenig nach dem rechten weg ich will dich wohl fuehren und geleiten sagte das maennlein aber du musst mir auch etwas dafuer geben du musst mir das geben was dir aus deinem hause zuerst entgegen kommt der koenig war froh und sprach unterwegs du bist recht brav maennchen wahrlich und wenn mein bester hund mir entgegenlief so wollt ich dir ihn doch gern zum lohne geben das maennlein aber erwiderte deinen besten hund den mag ich nicht mir ist was andres lieb wie sie nun beim schlosse ankamen so sah des koenigs juengste tochter durchs fenster ihren vater geritten kommen und sprang ihm froehlich entgegen da sie ihn aber in ihre arme schloss sprach er ei wollt ich doch dass lieber mein bester hund mir entgegen gekommen waere ueber diese rede erschrak die koenigstochter gar sehr und weinte und rief wie das mein vater ist dir dein hund lieber denn ich und sollte er dich froher willkommen heissen aber der koenig troestete sie und sagte o liebe tochter so war es ja nicht gemeint und erzaehlte ihr alles sie aber blieb ganz standhaft und sagte es ist besser so als dass mein lieber vater umgekommen waere im wilden walde und das maennchen sagte nach acht tagen hole ich dich,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,und nach acht tagen richtig da kam ein weisser wolf in das koenigsschloss und die koenigstochter musste sich auf seinen ruecken setzen und heisa da gings durch dick und duenn bergauf und ab und die koenigstochter konnte das reiten auf dem wolf nicht aushalten und fragte ists noch weit  schweig weit weit ists noch zum glaesernen berge  schweigst du nicht so werf ich dich herunter nun ging es wieder so fort bis die arme koenigstochter wieder zagte und klagte und fragte ob es noch weit sei und da sagte ihr der wolf die naemlichen drohenden worte und rannte immer fort immer weiter bis sie zum drittenmale die frage wagte da warf er sie auf der stelle von seinen ruecken herunter und rannte davon,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,nun war die arme prinzessin ganz allein in dem finstern walde und ging und ging und dachte endlich werde ich doch einmal zu leuten kommen und endlich kam sie an eine huette da brannte ein feuerchen und da sass ein altes waldmuetterchen das hatte ein toepfchen am feuer und da fragte die koenigstochter muetterchen hast du den weissen wolf nicht gesehen  nein da musst du den wind fragen der fragt ueberall herum aber bleibe erst noch ein wenig hier und iss mit mir ich koche hier ein huehnersueppchen das tat die prinzessin und als sie gegessen hatten sagte die alte nimm die huehnerknoechelchen mit dir du wirst sie gut gebrauchen koennen dann zeigte ihr die alte den rechten weg nach dem winde,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,als die koenigstochter bei dem winde ankam fand sie ihn auch am feuer sitzen und sich eine huehnersuppe kochen aber auf ihre frage nach dem weissen wolf antwortete er ihr liebes kind ich habe ihn nicht gesehen ich bin heute einmal nicht gegangen und wollte mich einmal huebsch ausruhen frage die sonne die geht alle tage auf und unter aber erst mache es wie ich ruhe dich aus und iss mit mir kannst hernach auch alle die huehnerknoechlein mit dir nehmen wirst sie wohl gut brauchen koennen,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,als dies geschehen war ging die kleine nach der sonne zu und es ging da gerade wieder wie beim winde die sonne kochte sich gerade eine huehnersuppe an sich selbst daher es damit sehr geschwind ging hatte auch den weissen wolf nicht gesehen und lud die prinzessin zum mitessen ein du musst den mond fragen denn wahrscheinlich laeuft der weisse wolf nur des nachts und da sieht der mond alles als nun die koenigstochter mit der sonne gegessen und die knoechlein aufgesammelt hatte ging sie weiter und fragte den mond auch er kochte huehnersuppe und sagte es ist fatal ich habe letzt nicht geschienen oder bin zu spaet aufgegangen ich weiss gar nichts von dem weissen wolf da weinte das maedchen und rief o himmel wen soll ich nun fragen  nun nur geduld mein kind sagte der mond  vor essen wird kein tanz setze dich und iss erst die huehnersuppe mit mir und nimm auch die knoechelchen mit du wirst sie wohl brauchen etwas neues weiss ich doch im glaesernen berge das schwarze maennchen  das haelt heute hochzeit der mann im mond ist auch dazu eingeladen  ach der glaeserne berg der glaeserne berg dahin wollte ich ja eben dahin hat mich ja der weisse wolf tragen sollen rief die koenigstochter nun bis dorthin kann ich dir schon leuchten und den weg zeigen sagte der mond sonst koenntest du dich leichtlich irren denn ich zum beispiel bestehe ganz und gar aus lauter glaesernen bergen nimm immer deine knoechlein huebsch alle mit das tat die prinzessin aber in der eile vergass sie doch ein knoechlein,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,bald stand sie an dem glaesernen berge aber der war ganz glatt und glitschig da war nicht hinauf zu kommen aber da nahm die koenigstochter alle huehnerknoechlein von der alten waldmutter von dem wind von der sonne und von dem monde und machte sich daraus eine leiter die wurde sehr lang aber o weh zuletzt fehlte noch eine einzige sprosse noch ein glied da schnitt sich die prinzessin das oberste gelenk von ihrem kleinen finger ab und so tat es gut und sie konnte nun rasch zum gipfel des glaesernen berges klimmen oben war eine grosse oeffnung da fuehrte eine schoene treppe hinunter und war alles voll glanz und pracht und war ein saal da voll hochzeitgaeste und viele musikanten und reichbesetzte tafeln und da sass das schwarze maennlein und an seiner seite sass eine dame die war seine braut das schwarze maennlein aber schien traurig und der koenigstochter tat es auch so weh so weh dass sie nun zu spaet kam und dass das schwarze maennlein so traurig war und dachte bei sich ich will ein lied vom weissen wolf singen vielleicht kennt er mich dann  denn er hatte sie noch gar nicht angesehen folglich auch nicht wieder erkannt und da stand eine harfe an der wand welche die prinzessin gut spielte die nahm sie nun und sang,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,deinen besten hund den mag ich nicht mir ist was andres lieb die juengste koenigstochter der weisse wolf der lief davon sie weiss nicht wo er blieb die juengste koenigstochter da horchte das schwarze maennlein hoch auf aber die prinzessin fuhr fort zu spielen und zu singen sie ist dem wolfe nachgereist schnitt ab ihr fingerglied die juengste koenigstochter nun ist sie da  du kennst sie nicht traurig singt dir dies lied die juengste koenigstochter,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,da sprang das schwarze maennlein von seinem sitze auf und war ploetzlich ein ganz schoener junger prinz und eilte auf sie zu und schloss sie in seine arme,0
dummy110,N,N,N,N,N,N,N,N,N,N,N,N,alles war zauber gewesen der prinz war in das alte maennlein und in den weissen wolf und in den glaesernen berg hinein verzaubert so lange bis eine prinzessin um zu ihm zu gelangen sichs ein glied von ihrem kleinen finger kosten lassen wuerde wenn das aber bis zu einer gewissen zeit nicht geschaehe so muesse er eine andre freien und ein schwarzes maennlein bleiben all sein leben lang nun war der zauber geloest die andre braut verschwand der entzauberte prinz heiratete die koenigstochter reiste darauf mit ihr zu ihrem vater der sich herzlich freute sie wieder zu sehen und lebten alle gluecklich miteinander bis an ihr ende sollte dieses aber nicht erfolgt sein so ist es einigermassen wahrscheinlich dass sie noch heute leben,0
dummy111,N,N,N,N,N,N,N,N,N,N,N,N,diese geschichte ist ganz luegenhaft zu erzaehlen jungens aber wahr ist sie doch denn mein grossvater von dem ich sie habe pflegte immer wenn er sie erzaehlte dabei zu sagen wahr muss sie doch sein meine soehne denn sonst koennte man sie ja nicht erzaehlen die geschichte aber hat sich so zugetragen,0
dummy111,N,N,N,N,N,N,N,N,N,N,N,N,es war einmal an einem sonntagmorgen in der herbstzeit just als der buchweizen bluehte die sonne war goldig am himmel aufgegangen der morgenwind ging frisch ueber die stoppeln die lerchen sangen in der luft die bienen summten in dem buchweizen und die leute gingen in ihren sonntagskleidern nach der kirche kurz alle kreatur war vergnuegt und der swinegel auch,0
dummy111,N,N,N,N,N,N,N,N,N,N,N,N,der swinegel aber stand vor seiner tuere hatte die arme uebereinander geschlagen kuckte dabei in den morgenwind hinaus und traellerte ein liedchen vor sich hin so gut und so schlecht als es nun eben am lieben sonntagmorgen ein swinegel zu singen vermag indem er nun noch so halbleise vor sich hinsang fiel ihm auf einmal ein er koenne wohl waehrend seine frau die kinder wuesche und anzoege ein bisschen im felde spazieren und dabei sich umsehn wie seine steckrueben stuenden die steckrueben waren das naechste bei seinem hause und er pflegte mit seiner familie davon zu essen und deshalb sah er sie denn auch als die seinigen an der swinegel machte die haustuere hinter sich zu und schlug den weg nach dem felde ein er war noch nicht sehr weit vom hause und wollte just um den schlehenbusch der da vor dem felde liegt hinauf schlendern als ihm der hase begegnete der in aehnlichen geschaeften ausgegangen war naemlich um seinen kohl zu besehen als der swinegel des hasen ansichtig wurde bot er ihm einen freundlichen guten morgen der hase aber der nach seiner weise ein gar vornehmer herr war und grausam hochfahrig dazu antwortete nichts auf des swinegels gruss sondern sagte zu ihm wobei er eine gewaltig hoehnische miene annahm wie kommt es denn dass du schon bei so fruehem morgen im felde rumlaeufst ich gehe spazieren sagte der swinegel spazieren lachte der hase mir deucht du koenntest die beine auch wohl zu besseren dingen gebrauchen diese antwort verdross den swinegel ueber alle massen denn alles kann er vertragen aber auf seine beine laesst er nichts kommen eben weil sie von natur schief sind du bildest dir wohl ein sagte nun der swinegel dass du mit deinen beinen mehr ausrichten kannst das denk ich sagte der hase nun es kaeme auf einen versuch an meinte der swinegel ich pariere wenn wir wettlaufen ich laufe dir vorbei das ist zum lachen du mit deinen schiefen beinen sagte der hase aber meinetwegen mag es sein wenn du so uebergrosse lust hast was gilt die wette einen goldnen lujedor und eine buttelje schnaps sagte der swinegel angenommen sprach der hase schlag ein und dann kanns gleich losgehen nein so grosse eile hat es nicht meinte der swinegel ich bin noch ganz nuechtern erst will ich zu hause gehn und ein bisschen fruehstuecken in einer halben stunde bin ich auf dem platze daraufging der swinegel denn der hase war es zufrieden,0
